LEA.TYPE,COUNTY,REGION,TOTAL.HOMELESS,YEAR
CHARTER SCHOOL,MONROE,Finger Lakes,13,2016
CHARTER SCHOOL,MONROE,Finger Lakes,25,2016
CHARTER SCHOOL,MONROE,Finger Lakes,28,2016
CHARTER SCHOOL,MONROE,Finger Lakes,0,2016
CHARTER SCHOOL,MONROE,Finger Lakes,0,2016
CHARTER SCHOOL,MONROE,Finger Lakes,10,2016
CHARTER SCHOOL,MONROE,Finger Lakes,5,2016
CHARTER SCHOOL,MONROE,Finger Lakes,9,2016
SCHOOL DISTRICT,MONROE,Finger Lakes,51,2016
SCHOOL DISTRICT,MONROE,Finger Lakes,71,2016
SCHOOL DISTRICT,MONROE,Finger Lakes,59,2016
SCHOOL DISTRICT,MONROE,Finger Lakes,15,2016
SCHOOL DISTRICT,MONTGOMERY,Mohawk,122,2016
SCHOOL DISTRICT,MONTGOMERY,Mohawk,41,2016
SCHOOL DISTRICT,FULTON,Mohawk,23,2016
SCHOOL DISTRICT,NASSAU,Long Island,43,2016
SCHOOL DISTRICT,NASSAU,Long Island,2854,2016
SCHOOL DISTRICT,NASSAU,Long Island,380,2016
SCHOOL DISTRICT,NASSAU,Long Island,27,2016
SCHOOL DISTRICT,NASSAU,Long Island,6,2016
SCHOOL DISTRICT,NASSAU,Long Island,31,2016
SCHOOL DISTRICT,NASSAU,Long Island,5,2016
SCHOOL DISTRICT,NASSAU,Long Island,166,2016
SCHOOL DISTRICT,NASSAU,Long Island,188,2016
SCHOOL DISTRICT,NASSAU,Long Island,88,2016
SCHOOL DISTRICT,NASSAU,Long Island,40,2016
SCHOOL DISTRICT,NASSAU,Long Island,27,2016
SCHOOL DISTRICT,NASSAU,Long Island,6,2016
SCHOOL DISTRICT,NASSAU,Long Island,28,2016
SCHOOL DISTRICT,NASSAU,Long Island,26,2016
SCHOOL DISTRICT,NASSAU,Long Island,49,2016
SCHOOL DISTRICT,NASSAU,Long Island,6,2016
SCHOOL DISTRICT,NASSAU,Long Island,19,2016
SCHOOL DISTRICT,NASSAU,Long Island,18,2016
SCHOOL DISTRICT,NASSAU,Long Island,19,2016
SCHOOL DISTRICT,NASSAU,Long Island,9,2016
SCHOOL DISTRICT,NASSAU,Long Island,11,2016
SCHOOL DISTRICT,NASSAU,Long Island,6,2016
SCHOOL DISTRICT,NASSAU,Long Island,14,2016
SCHOOL DISTRICT,NASSAU,Long Island,14,2016
SCHOOL DISTRICT,NASSAU,Long Island,9,2016
SCHOOL DISTRICT,NASSAU,Long Island,21,2016
SCHOOL DISTRICT,NASSAU,Long Island,73,2016
SCHOOL DISTRICT,NASSAU,Long Island,13,2016
SCHOOL DISTRICT,NASSAU,Long Island,62,2016
SCHOOL DISTRICT,NASSAU,Long Island,138,2016
SCHOOL DISTRICT,NASSAU,Long Island,47,2016
SCHOOL DISTRICT,NASSAU,Long Island,5,2016
SCHOOL DISTRICT,NASSAU,Long Island,14,2016
SCHOOL DISTRICT,NASSAU,Long Island,10,2016
SCHOOL DISTRICT,NASSAU,Long Island,11,2016
SCHOOL DISTRICT,NASSAU,Long Island,0,2016
SCHOOL DISTRICT,NASSAU,Long Island,0,2016
SCHOOL DISTRICT,NASSAU,Long Island,13,2016
SCHOOL DISTRICT,NASSAU,Long Island,27,2016
SCHOOL DISTRICT,NASSAU,Long Island,53,2016
SCHOOL DISTRICT,NASSAU,Long Island,16,2016
SCHOOL DISTRICT,NASSAU,Long Island,22,2016
SCHOOL DISTRICT,NASSAU,Long Island,124,2016
SCHOOL DISTRICT,NASSAU,Long Island,42,2016
SCHOOL DISTRICT,NIAGARA,Western,173,2016
SCHOOL DISTRICT,NIAGARA,Western,74,2016
CHARTER SCHOOL,NIAGARA,Western,9,2016
SCHOOL DISTRICT,NIAGARA,Western,112,2016
SCHOOL DISTRICT,NIAGARA,Western,16,2016
SCHOOL DISTRICT,NIAGARA,Western,13,2016
SCHOOL DISTRICT,NIAGARA,Western,13,2016
SCHOOL DISTRICT,ONEIDA,Mohawk,21,2016
SCHOOL DISTRICT,ONEIDA,Mohawk,11,2016
SCHOOL DISTRICT,ONEIDA,Mohawk,0,2016
SCHOOL DISTRICT,ONEIDA,Mohawk,5,2016
SCHOOL DISTRICT,ONEIDA,Mohawk,8,2016
SCHOOL DISTRICT,ONEIDA,Mohawk,88,2016
SCHOOL DISTRICT,ONEIDA,Mohawk,9,2016
SCHOOL DISTRICT,ONEIDA,Mohawk,196,2016
CHARTER SCHOOL,ONEIDA,Mohawk,0,2016
SCHOOL DISTRICT,ONEIDA,Mohawk,0,2016
SCHOOL DISTRICT,ONEIDA,Mohawk,5,2016
SCHOOL DISTRICT,ONONDAGA,Central,41,2016
SCHOOL DISTRICT,ONONDAGA,Central,183,2016
SCHOOL DISTRICT,ONONDAGA,Central,35,2016
SCHOOL DISTRICT,ONONDAGA,Central,8,2016
SCHOOL DISTRICT,ONONDAGA,Central,39,2016
SCHOOL DISTRICT,ONONDAGA,Central,36,2016
SCHOOL DISTRICT,ONONDAGA,Central,23,2016
SCHOOL DISTRICT,ONONDAGA,Central,8,2016
SCHOOL DISTRICT,ONONDAGA,Central,8,2016
SCHOOL DISTRICT,ONONDAGA,Central,18,2016
SCHOOL DISTRICT,ONONDAGA,Central,95,2016
SCHOOL DISTRICT,ONONDAGA,Central,6,2016
SCHOOL DISTRICT,ONONDAGA,Central,10,2016
SCHOOL DISTRICT,ONONDAGA,Central,2540,2016
CHARTER SCHOOL,ONONDAGA,Central,26,2016
CHARTER SCHOOL,ONONDAGA,Central,0,2016
SCHOOL DISTRICT,ONONDAGA,Central,8,2016
SCHOOL DISTRICT,ONTARIO,Finger Lakes,23,2016
SCHOOL DISTRICT,ONTARIO,Finger Lakes,5,2016
SCHOOL DISTRICT,ONTARIO,Finger Lakes,114,2016
SCHOOL DISTRICT,ONTARIO,Finger Lakes,126,2016
SCHOOL DISTRICT,ONTARIO,Finger Lakes,18,2016
SCHOOL DISTRICT,ONTARIO,Finger Lakes,28,2016
SCHOOL DISTRICT,ONTARIO,Finger Lakes,13,2016
SCHOOL DISTRICT,ONTARIO,Finger Lakes,0,2016
SCHOOL DISTRICT,ONTARIO,Finger Lakes,18,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,54,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,18,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,30,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,40,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,32,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,284,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,75,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,180,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,0,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,170,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,826,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,52,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,0,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,32,2016
SCHOOL DISTRICT,ORANGE,Hudson Valley,0,2016
SCHOOL DISTRICT,ORLEANS,Finger Lakes,15,2016
SCHOOL DISTRICT,ORLEANS,Finger Lakes,11,2016
SCHOOL DISTRICT,ORLEANS,Finger Lakes,32,2016
SCHOOL DISTRICT,OSWEGO,Central,39,2016
SCHOOL DISTRICT,OSWEGO,Central,245,2016
SCHOOL DISTRICT,OSWEGO,Central,75,2016
SCHOOL DISTRICT,OSWEGO,Central,8,2016
SCHOOL DISTRICT,OSWEGO,Central,74,2016
SCHOOL DISTRICT,OSWEGO,Central,183,2016
SCHOOL DISTRICT,OSWEGO,Central,58,2016
SCHOOL DISTRICT,OSWEGO,Central,18,2016
SCHOOL DISTRICT,OSWEGO,Central,120,2016
SCHOOL DISTRICT,OTSEGO,Mohawk,7,2016
SCHOOL DISTRICT,OTSEGO,Mohawk,10,2016
SCHOOL DISTRICT,OTSEGO,Mohawk,0,2016
SCHOOL DISTRICT,OTSEGO,Mohawk,9,2016
SCHOOL DISTRICT,OTSEGO,Mohawk,22,2016
SCHOOL DISTRICT,OTSEGO,Mohawk,12,2016
SCHOOL DISTRICT,OTSEGO,Mohawk,10,2016
SCHOOL DISTRICT,PUTNAM,Hudson Valley,17,2016
SCHOOL DISTRICT,PUTNAM,Hudson Valley,35,2016
SCHOOL DISTRICT,PUTNAM,Hudson Valley,0,2016
SCHOOL DISTRICT,PUTNAM,Hudson Valley,0,2016
SCHOOL DISTRICT,PUTNAM,Hudson Valley,7,2016
SCHOOL DISTRICT,PUTNAM,Hudson Valley,17,2016
SCHOOL DISTRICT,RENSSELAER,Capital,15,2016
SCHOOL DISTRICT,RENSSELAER,Capital,9,2016
SCHOOL DISTRICT,RENSSELAER,Capital,60,2016
SCHOOL DISTRICT,RENSSELAER,Capital,18,2016
SCHOOL DISTRICT,RENSSELAER,Capital,137,2016
SCHOOL DISTRICT,RENSSELAER,Capital,0,2016
SCHOOL DISTRICT,RENSSELAER,Capital,0,2016
SCHOOL DISTRICT,RENSSELAER,Capital,33,2016
SCHOOL DISTRICT,RENSSELAER,Capital,37,2016
SCHOOL DISTRICT,RENSSELAER,Capital,20,2016
SCHOOL DISTRICT,RENSSELAER,Capital,14,2016
SCHOOL DISTRICT,RENSSELAER,Capital,339,2016
CHARTER SCHOOL,RENSSELAER,Capital,0,2016
SCHOOL DISTRICT,ROCKLAND,Hudson Valley,59,2016
SCHOOL DISTRICT,ROCKLAND,Hudson Valley,54,2016
SCHOOL DISTRICT,ROCKLAND,Hudson Valley,33,2016
SCHOOL DISTRICT,ROCKLAND,Hudson Valley,52,2016
SCHOOL DISTRICT,ROCKLAND,Hudson Valley,22,2016
SCHOOL DISTRICT,ROCKLAND,Hudson Valley,495,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,62,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,37,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,26,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,8,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,40,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,17,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,70,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,5,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,25,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,53,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,15,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,51,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,86,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,22,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,43,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,25,2016
SCHOOL DISTRICT,SAINT LAWRENCE,North Country,13,2016
SCHOOL DISTRICT,SARATOGA,Capital,13,2016
SCHOOL DISTRICT,SARATOGA,Capital,83,2016
SCHOOL DISTRICT,SARATOGA,Capital,40,2016
SCHOOL DISTRICT,SARATOGA,Capital,30,2016
SCHOOL DISTRICT,SARATOGA,Capital,185,2016
SCHOOL DISTRICT,SARATOGA,Capital,49,2016
SCHOOL DISTRICT,SARATOGA,Capital,19,2016
SCHOOL DISTRICT,SARATOGA,Capital,165,2016
SCHOOL DISTRICT,SARATOGA,Capital,27,2016
SCHOOL DISTRICT,SARATOGA,Capital,18,2016
SCHOOL DISTRICT,SCHENECTADY,Capital,12,2016
SCHOOL DISTRICT,SCHENECTADY,Capital,13,2016
SCHOOL DISTRICT,SCHENECTADY,Capital,32,2016
SCHOOL DISTRICT,SCHENECTADY,Capital,257,2016
SCHOOL DISTRICT,SCHOHARIE,Mohawk,0,2016
SCHOOL DISTRICT,SCHOHARIE,Mohawk,0,2016
SCHOOL DISTRICT,SCHOHARIE,Mohawk,7,2016
SCHOOL DISTRICT,SCHOHARIE,Mohawk,6,2016
SCHOOL DISTRICT,SCHUYLER,Southern Tier,14,2016
SCHOOL DISTRICT,SCHUYLER,Southern Tier,18,2016
SCHOOL DISTRICT,SENECA,Finger Lakes,9,2016
SCHOOL DISTRICT,SENECA,Finger Lakes,8,2016
SCHOOL DISTRICT,SENECA,Finger Lakes,15,2016
SCHOOL DISTRICT,SENECA,Finger Lakes,46,2016
SCHOOL DISTRICT,STEUBEN,Southern Tier,6,2016
SCHOOL DISTRICT,STEUBEN,Southern Tier,13,2016
SCHOOL DISTRICT,STEUBEN,Southern Tier,86,2016
SCHOOL DISTRICT,STEUBEN,Southern Tier,0,2016
SCHOOL DISTRICT,STEUBEN,Southern Tier,20,2016
SCHOOL DISTRICT,STEUBEN,Southern Tier,105,2016
SCHOOL DISTRICT,STEUBEN,Southern Tier,46,2016
SCHOOL DISTRICT,STEUBEN,Southern Tier,5,2016
SCHOOL DISTRICT,STEUBEN,Southern Tier,19,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,7,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,113,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,75,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,68,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,166,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,227,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,74,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,184,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,39,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,33,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,226,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,12,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,5,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,6,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,54,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,133,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,296,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,146,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,693,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,12,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,223,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,24,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,0,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,7,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,12,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,14,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,0,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,122,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,19,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,64,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,24,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,21,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,128,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,120,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,22,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,74,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,22,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,15,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,49,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,97,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,16,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,825,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,312,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,0,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,6,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,372,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,0,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,0,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,52,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,10,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,0,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,29,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,0,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,39,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,0,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,13,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,0,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,58,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,0,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,0,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,14,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,11,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,13,2016
SCHOOL DISTRICT,SUFFOLK,Long Island,0,2016
SCHOOL DISTRICT,SULLIVAN,Hudson Valley,101,2016
SCHOOL DISTRICT,SULLIVAN,Hudson Valley,0,2016
SCHOOL DISTRICT,SULLIVAN,Hudson Valley,72,2016
SCHOOL DISTRICT,SULLIVAN,Hudson Valley,8,2016
SCHOOL DISTRICT,SULLIVAN,Hudson Valley,26,2016
SCHOOL DISTRICT,SULLIVAN,Hudson Valley,102,2016
SCHOOL DISTRICT,TIOGA,Southern Tier,9,2016
SCHOOL DISTRICT,TIOGA,Southern Tier,18,2016
SCHOOL DISTRICT,TIOGA,Southern Tier,26,2016
SCHOOL DISTRICT,TIOGA,Southern Tier,0,2016
SCHOOL DISTRICT,TOMPKINS,Southern Tier,35,2016
SCHOOL DISTRICT,TOMPKINS,Southern Tier,0,2016
SCHOOL DISTRICT,TOMPKINS,Southern Tier,19,2016
SCHOOL DISTRICT,TOMPKINS,Southern Tier,92,2016
CHARTER SCHOOL,TOMPKINS,Southern Tier,11,2016
SCHOOL DISTRICT,TOMPKINS,Southern Tier,12,2016
SCHOOL DISTRICT,TOMPKINS,Southern Tier,12,2016
SCHOOL DISTRICT,TOMPKINS,Southern Tier,25,2016
SCHOOL DISTRICT,ULSTER,Hudson Valley,204,2016
SCHOOL DISTRICT,ULSTER,Hudson Valley,56,2016
SCHOOL DISTRICT,ULSTER,Hudson Valley,31,2016
SCHOOL DISTRICT,ULSTER,Hudson Valley,49,2016
SCHOOL DISTRICT,ULSTER,Hudson Valley,21,2016
SCHOOL DISTRICT,ULSTER,Hudson Valley,22,2016
SCHOOL DISTRICT,ULSTER,Hudson Valley,69,2016
SCHOOL DISTRICT,ULSTER,Hudson Valley,33,2016
SCHOOL DISTRICT,ULSTER,Hudson Valley,112,2016
SCHOOL DISTRICT,WARREN,Capital,6,2016
SCHOOL DISTRICT,WARREN,Capital,10,2016
SCHOOL DISTRICT,WARREN,Capital,81,2016
SCHOOL DISTRICT,WARREN,Capital,21,2016
SCHOOL DISTRICT,WARREN,Capital,56,2016
SCHOOL DISTRICT,WARREN,Capital,7,2016
SCHOOL DISTRICT,WARREN,Capital,19,2016
SCHOOL DISTRICT,WASHINGTON,Capital,24,2016
SCHOOL DISTRICT,WASHINGTON,Capital,21,2016
SCHOOL DISTRICT,WASHINGTON,Capital,27,2016
SCHOOL DISTRICT,WASHINGTON,Capital,5,2016
SCHOOL DISTRICT,WASHINGTON,Capital,62,2016
SCHOOL DISTRICT,WASHINGTON,Capital,0,2016
SCHOOL DISTRICT,WASHINGTON,Capital,6,2016
SCHOOL DISTRICT,WASHINGTON,Capital,33,2016
SCHOOL DISTRICT,WASHINGTON,Capital,20,2016
SCHOOL DISTRICT,WAYNE,Finger Lakes,57,2016
SCHOOL DISTRICT,WAYNE,Finger Lakes,72,2016
SCHOOL DISTRICT,WAYNE,Finger Lakes,41,2016
SCHOOL DISTRICT,WAYNE,Finger Lakes,12,2016
SCHOOL DISTRICT,WAYNE,Finger Lakes,10,2016
SCHOOL DISTRICT,WAYNE,Finger Lakes,15,2016
SCHOOL DISTRICT,WAYNE,Finger Lakes,28,2016
SCHOOL DISTRICT,WAYNE,Finger Lakes,28,2016
SCHOOL DISTRICT,WAYNE,Finger Lakes,56,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,39,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,12,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,239,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,8,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,6,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,9,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,55,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,25,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,12,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,63,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,5,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,933,2016
CHARTER SCHOOL,WESTCHESTER,Hudson Valley,9,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,18,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,121,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,61,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,390,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,5,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,131,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,197,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,323,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,8,2016
SCHOOL DISTRICT,WESTCHESTER,Hudson Valley,0,2016
SCHOOL DISTRICT,WYOMING,Finger Lakes,14,2016
SCHOOL DISTRICT,WYOMING,Finger Lakes,17,2016
SCHOOL DISTRICT,WYOMING,Finger Lakes,15,2016
SCHOOL DISTRICT,YATES,Finger Lakes,50,2016
SCHOOL DISTRICT,YATES,Finger Lakes,16,2016
SCHOOL DISTRICT,NEW YORK,New York City,1529,2016
CHARTER SCHOOL,NEW YORK,New York City,92,2016
CHARTER SCHOOL,NEW YORK,New York City,41,2016
CHARTER SCHOOL,NEW YORK,New York City,32,2016
CHARTER SCHOOL,NEW YORK,New York City,13,2016
CHARTER SCHOOL,NEW YORK,New York City,7,2016
SCHOOL DISTRICT,NEW YORK,New York City,4476,2016
CHARTER SCHOOL,NEW YORK,New York City,45,2016
CHARTER SCHOOL,NEW YORK,New York City,36,2016
CHARTER SCHOOL,NEW YORK,New York City,23,2016
CHARTER SCHOOL,NEW YORK,New York City,32,2016
SCHOOL DISTRICT,NEW YORK,New York City,1935,2016
CHARTER SCHOOL,NEW YORK,New York City,40,2016
CHARTER SCHOOL,NEW YORK,New York City,35,2016
CHARTER SCHOOL,NEW YORK,New York City,51,2016
CHARTER SCHOOL,NEW YORK,New York City,64,2016
CHARTER SCHOOL,NEW YORK,New York City,70,2016
CHARTER SCHOOL,NEW YORK,New York City,58,2016
CHARTER SCHOOL,NEW YORK,New York City,42,2016
CHARTER SCHOOL,NEW YORK,New York City,32,2016
CHARTER SCHOOL,NEW YORK,New York City,40,2016
SCHOOL DISTRICT,NEW YORK,New York City,2143,2016
CHARTER SCHOOL,NEW YORK,New York City,34,2016
CHARTER SCHOOL,NEW YORK,New York City,26,2016
CHARTER SCHOOL,NEW YORK,New York City,97,2016
CHARTER SCHOOL,NEW YORK,New York City,97,2016
CHARTER SCHOOL,NEW YORK,New York City,65,2016
CHARTER SCHOOL,NEW YORK,New York City,61,2016
CHARTER SCHOOL,NEW YORK,New York City,38,2016
CHARTER SCHOOL,NEW YORK,New York City,65,2016
CHARTER SCHOOL,NEW YORK,New York City,48,2016
CHARTER SCHOOL,NEW YORK,New York City,8,2016
SCHOOL DISTRICT,NEW YORK,New York City,2428,2016
CHARTER SCHOOL,NEW YORK,New York City,88,2016
CHARTER SCHOOL,NEW YORK,New York City,63,2016
CHARTER SCHOOL,NEW YORK,New York City,118,2016
CHARTER SCHOOL,NEW YORK,New York City,111,2016
CHARTER SCHOOL,NEW YORK,New York City,109,2016
CHARTER SCHOOL,NEW YORK,New York City,40,2016
CHARTER SCHOOL,NEW YORK,New York City,72,2016
CHARTER SCHOOL,NEW YORK,New York City,36,2016
CHARTER SCHOOL,NEW YORK,New York City,55,2016
CHARTER SCHOOL,NEW YORK,New York City,85,2016
CHARTER SCHOOL,NEW YORK,New York City,39,2016
CHARTER SCHOOL,NEW YORK,New York City,59,2016
CHARTER SCHOOL,NEW YORK,New York City,55,2016
SCHOOL DISTRICT,NEW YORK,New York City,4039,2016
CHARTER SCHOOL,NEW YORK,New York City,71,2016
CHARTER SCHOOL,NEW YORK,New York City,31,2016
CHARTER SCHOOL,NEW YORK,New York City,57,2016
CHARTER SCHOOL,NEW YORK,New York City,89,2016
CHARTER SCHOOL,NEW YORK,New York City,46,2016
CHARTER SCHOOL,NEW YORK,New York City,17,2016
SCHOOL DISTRICT,BRONX,New York City,3825,2016
CHARTER SCHOOL,BRONX,New York City,28,2016
CHARTER SCHOOL,BRONX,New York City,77,2016
CHARTER SCHOOL,BRONX,New York City,37,2016
CHARTER SCHOOL,BRONX,New York City,59,2016
CHARTER SCHOOL,BRONX,New York City,46,2016
CHARTER SCHOOL,BRONX,New York City,24,2016
CHARTER SCHOOL,BRONX,New York City,50,2016
CHARTER SCHOOL,BRONX,New York City,22,2016
CHARTER SCHOOL,BRONX,New York City,52,2016
CHARTER SCHOOL,BRONX,New York City,43,2016
CHARTER SCHOOL,BRONX,New York City,19,2016
CHARTER SCHOOL,BRONX,New York City,56,2016
CHARTER SCHOOL,BRONX,New York City,35,2016
CHARTER SCHOOL,BRONX,New York City,30,2016
CHARTER SCHOOL,BRONX,New York City,21,2016
CHARTER SCHOOL,BRONX,New York City,27,2016
CHARTER SCHOOL,BRONX,New York City,19,2016
CHARTER SCHOOL,BRONX,New York City,29,2016
CHARTER SCHOOL,BRONX,New York City,19,2016
CHARTER SCHOOL,BRONX,New York City,5,2016
SCHOOL DISTRICT,BRONX,New York City,4695,2016
CHARTER SCHOOL,BRONX,New York City,39,2016
CHARTER SCHOOL,BRONX,New York City,31,2016
CHARTER SCHOOL,BRONX,New York City,104,2016
CHARTER SCHOOL,BRONX,New York City,76,2016
CHARTER SCHOOL,BRONX,New York City,28,2016
CHARTER SCHOOL,BRONX,New York City,36,2016
CHARTER SCHOOL,BRONX,New York City,9,2016
CHARTER SCHOOL,BRONX,New York City,48,2016
CHARTER SCHOOL,BRONX,New York City,23,2016
SCHOOL DISTRICT,BRONX,New York City,8660,2016
CHARTER SCHOOL,BRONX,New York City,35,2016
CHARTER SCHOOL,BRONX,New York City,55,2016
CHARTER SCHOOL,BRONX,New York City,23,2016
CHARTER SCHOOL,BRONX,New York City,39,2016
CHARTER SCHOOL,BRONX,New York City,44,2016
CHARTER SCHOOL,BRONX,New York City,9,2016
